시점,행정구역(시도)별,행정구역(기초)별,성별,연령별,노인인구수,치매환자수,치매환자유병률,최경도 환자,경도 환자,중등도 환자,중증 환자,알츠하이머 환자수,알츠하이머 환자유병률,혈관성치매 환자수,혈관성치매 환자유병률,기타 환자환자수,기타 환자유병률,경도인지장애 환자수,경도인지장애 환자유병률
2020,서울특별시,서초구,전체,65세이상,56203,5173.73,9.21,900.23,2141.92,1329.65,801.93,3871.88,6.89,488.73,0.87,812.05,1.44,12347,21.97
2020,서울특별시,서초구,남,60~64세,12108,136.82,1.13,23.81,56.64,35.16,21.21,0,0,136.82,1.13,0,0,3122.01,25.78
2020,서울특별시,서초구,남,65~69세,8914,164.91,1.85,28.69,68.27,42.38,25.56,147.97,1.66,0,0,16.94,0.19,843.21,9.46
2020,서울특별시,서초구,남,70~74세,7190,335.05,4.66,58.3,138.71,86.11,51.93,319.96,4.45,14.38,0.2,0,0,1806.88,25.13
2020,서울특별시,서초구,남,75~79세,5112,471.84,9.23,82.1,195.34,121.26,73.14,151.83,2.97,218.79,4.28,101.22,1.98,349.79,6.84
2020,서울특별시,서초구,남,80~84세,2784.5,475.87,17.09,82.8,197.01,122.3,73.76,238.63,8.57,40.93,1.47,196.31,7.05,1410.8,50.67
2020,서울특별시,서초구,남,85세이상,1498,808.77,53.99,140.73,334.83,207.85,125.36,722.34,48.22,86.43,5.77,0,0,297.87,19.88
2020,서울특별시,서초구,남,60세이상,37606.5,2393.26,6.36,416.43,990.81,615.07,370.96,1580.72,4.2,497.36,1.32,314.46,0.84,7830.56,20.82
2020,서울특별시,서초구,남,65세이상,25498.5,2256.44,8.85,392.62,934.17,579.91,349.75,1580.72,6.2,360.54,1.41,314.46,1.23,4708.55,18.47
2020,서울특별시,서초구,여,60~64세,14067.5,15.47,0.11,2.69,6.4,3.98,2.4,0,0,15.47,0.11,0,0,617.25,4.39
2020,서울특별시,서초구,여,65~69세,10491.5,100.72,0.96,17.53,41.7,25.89,15.61,100.72,0.96,0,0,0,0,2706.14,25.79
2020,서울특별시,서초구,여,70~74세,8365.5,264.35,3.16,46,109.44,67.94,40.97,255.15,3.05,0,0,10.04,0.12,1549.07,18.52
2020,서울특별시,서초구,여,75~79세,5370,738.91,13.76,128.57,305.91,189.9,114.53,343.14,6.39,44.57,0.83,350.66,6.53,1120.07,20.86
2020,서울특별시,서초구,여,80~84세,3319.5,772.12,23.26,134.35,319.66,198.43,119.68,698.75,21.05,11.62,0.35,61.41,1.85,1528.9,46.06
2020,서울특별시,서초구,여,85세이상,3158,1041.19,32.97,181.17,431.05,267.59,161.38,893.4,28.29,72,2.28,75.48,2.39,734.28,23.25
2020,서울특별시,서초구,여,60세이상,44772,2932.76,6.55,510.3,1214.16,753.72,454.58,2291.16,5.12,143.67,0.32,497.59,1.11,8255.71,18.44
2020,서울특별시,서초구,여,65세이상,30704.5,2917.29,9.5,507.61,1207.76,749.74,452.18,2291.16,7.46,128.19,0.42,497.59,1.62,7638.46,24.88
2020,서울특별시,강남구,전체,60~64세,31982.5,185.38,0.58,32.26,76.75,47.64,28.73,0,0,185.38,0.58,0,0,4554.13,14.24
2020,서울특별시,강남구,전체,65~69세,24546.5,334.7,1.36,58.24,138.57,86.02,51.88,313.55,1.28,0,0,21.15,0.09,4513.51,18.39
2020,서울특별시,강남구,전체,70~74세,19537,754.24,3.86,131.24,312.26,193.84,116.91,723.62,3.7,18.25,0.09,12.5,0.06,4221.15,21.61
2020,서울특별시,강남구,전체,75~79세,12852,1483.61,11.54,258.15,614.21,381.29,229.96,606.21,4.72,323.59,2.52,553.15,4.3,1799.45,14
2020,서울특별시,강남구,전체,80~84세,7317,1500.08,20.5,261.01,621.03,385.52,232.51,1131.95,15.47,62.25,0.85,305.48,4.17,3520.83,48.12
2020,서울특별시,강남구,전체,85세이상,5755,2258.86,39.25,393.04,935.17,580.53,350.12,1970.79,34.24,191.22,3.32,96.45,1.68,1280.22,22.25
2020,서울특별시,강남구,전체,60세이상,101990,6516.87,6.39,1133.94,2697.98,1674.84,1010.11,4746.12,4.65,780.7,0.77,988.73,0.97,19889.28,19.5
2020,서울특별시,강남구,전체,65세이상,70007.5,6331.49,9.04,1101.68,2621.24,1627.19,981.38,4746.12,6.78,595.31,0.85,988.73,1.41,15335.15,21.91
2020,서울특별시,강남구,남,60~64세,14725.5,166.4,1.13,28.95,68.89,42.76,25.79,0,0,166.4,1.13,0,0,3796.93,25.78
2020,서울특별시,강남구,남,65~69세,11129.5,205.9,1.85,35.83,85.24,52.92,31.91,184.75,1.66,0,0,21.15,0.19,1052.78,9.46
2020,서울특별시,강남구,남,70~74세,9124.5,425.2,4.66,73.98,176.03,109.28,65.91,406.04,4.45,18.25,0.2,0,0,2293.02,25.13
2020,서울특별시,강남구,남,75~79세,6287.5,580.34,9.23,100.98,240.26,149.15,89.95,186.74,2.97,269.11,4.28,124.49,1.98,430.23,6.84
2020,서울특별시,강남구,남,80~84세,3271.5,559.1,17.09,97.28,231.47,143.69,86.66,280.37,8.57,48.09,1.47,230.64,7.05,1657.54,50.67
2020,서울특별시,강남구,남,85세이상,1719.5,928.36,53.99,161.53,384.34,238.59,143.9,829.14,48.22,99.22,5.77,0,0,341.91,19.88
2020,서울특별시,강남구,남,60세이상,46258,2865.29,6.19,498.56,1186.23,736.38,444.12,1887.04,4.08,601.06,1.3,376.28,0.81,9572.42,20.69
2020,서울특별시,강남구,남,65세이상,31532.5,2698.89,8.56,469.61,1117.34,693.61,418.33,1887.04,5.98,434.66,1.38,376.28,1.19,5775.49,18.32
2020,서울특별시,강남구,여,60~64세,17257,18.98,0.11,3.3,7.86,4.88,2.94,0,0,18.98,0.11,0,0,757.2,4.39
2020,서울특별시,강남구,여,65~69세,13417,128.8,0.96,22.41,53.32,33.1,19.96,128.8,0.96,0,0,0,0,3460.73,25.79
2020,서울특별시,강남구,여,70~74세,10412.5,329.04,3.16,57.25,136.22,84.56,51,317.58,3.05,0,0,12.5,0.12,1928.12,18.52
2020,서울특별시,강남구,여,75~79세,6564.5,903.28,13.76,157.17,373.96,232.14,140.01,419.47,6.39,54.49,0.83,428.66,6.53,1369.22,20.86
2020,서울특별시,강남구,여,80~84세,4045.5,940.98,23.26,163.73,389.57,241.83,145.85,851.58,21.05,14.16,0.35,74.84,1.85,1863.28,46.06
2020,서울특별시,강남구,여,85세이상,4035.5,1330.5,32.97,231.51,550.83,341.94,206.23,1141.64,28.29,92.01,2.28,96.45,2.39,938.31,23.25
2020,서울특별시,강남구,여,60세이상,55732,3651.58,6.55,635.37,1511.75,938.46,565.99,2859.08,5.13,179.64,0.32,612.45,1.1,10316.86,18.51
2020,서울특별시,강남구,여,65세이상,38475,3632.6,9.44,632.07,1503.9,933.58,563.05,2859.08,7.43,160.65,0.42,612.45,1.59,9559.66,24.85
2020,서울특별시,송파구,전체,60~64세,47011.5,276.42,0.59,48.1,114.44,71.04,42.85,0,0,276.42,0.59,0,0,6776.61,14.41
2020,서울특별시,송파구,전체,65~69세,33619.5,466.78,1.39,81.22,193.25,119.96,72.35,436.04,1.3,0,0,30.75,0.09,6028.15,17.93
2020,서울특별시,송파구,전체,70~74세,23486,915.42,3.9,159.28,378.98,235.26,141.89,878.03,3.74,23.1,0.1,14.32,0.06,5112.83,21.77
2020,서울특별시,송파구,전체,75~79세,15071.5,1744.69,11.58,303.58,722.3,448.39,270.43,714.57,4.74,375.77,2.49,653.57,4.34,2125.25,14.1
2020,서울특별시,송파구,전체,80~84세,8795,1819,20.68,316.51,753.07,467.48,281.95,1392.77,15.84,71.94,0.82,353.78,4.02,4220.14,47.98
2020,서울특별시,송파구,전체,85세이상,6889,2679.41,38.89,466.22,1109.28,688.61,415.31,2335.84,33.91,224.83,3.26,118.25,1.72,1536.41,22.3
2020,서울특별시,송파구,전체,60세이상,134872.5,7901.72,5.86,1374.9,3271.31,2030.74,1224.77,5757.25,4.27,972.06,0.72,1170.66,0.87,25799.4,19.13
2020,서울특별시,송파구,전체,65세이상,87861,7625.3,8.68,1326.8,3156.87,1959.7,1181.92,5757.25,6.55,695.64,0.79,1170.66,1.33,19022.78,21.65
2020,서울특별시,송파구,남,60~64세,22030.5,248.94,1.13,43.32,103.06,63.98,38.59,0,0,248.94,1.13,0,0,5680.5,25.78
2020,서울특별시,송파구,남,65~69세,16184,299.4,1.85,52.1,123.95,76.95,46.41,268.65,1.66,0,0,30.75,0.19,1530.91,9.46
2020,서울특별시,송파구,남,70~74세,11550.5,538.25,4.66,93.66,222.84,138.33,83.43,514,4.45,23.1,0.2,0,0,2902.69,25.13
2020,서울특별시,송파구,남,75~79세,7266,670.65,9.23,116.69,277.65,172.36,103.95,215.8,2.97,310.98,4.28,143.87,1.98,497.18,6.84
2020,서울특별시,송파구,남,80~84세,3674.5,627.97,17.09,109.27,259.98,161.39,97.34,314.9,8.57,54.02,1.47,259.05,7.05,1861.73,50.67
2020,서울특별시,송파구,남,85세이상,1941.5,1048.22,53.99,182.39,433.96,269.39,162.47,936.19,48.22,112.02,5.77,0,0,386.05,19.88
2020,서울특별시,송파구,남,60세이상,62647,3433.44,5.48,597.42,1421.44,882.39,532.18,2249.55,3.59,749.07,1.2,433.67,0.69,12859.06,20.53
2020,서울특별시,송파구,남,65세이상,40616.5,3184.5,7.84,554.1,1318.38,818.42,493.6,2249.55,5.54,500.13,1.23,433.67,1.07,7178.56,17.67
2020,서울특별시,송파구,여,60~64세,24981,27.48,0.11,4.78,11.38,7.06,4.26,0,0,27.48,0.11,0,0,1096.12,4.39
2020,서울특별시,송파구,여,65~69세,17435.5,167.38,0.96,29.12,69.3,43.02,25.94,167.38,0.96,0,0,0,0,4497.24,25.79
2020,서울특별시,송파구,여,70~74세,11935.5,377.16,3.16,65.63,156.14,96.93,58.46,364.03,3.05,0,0,14.32,0.12,2210.14,18.52
2020,서울특별시,송파구,여,75~79세,7805.5,1074.04,13.76,186.88,444.65,276.03,166.48,498.77,6.39,64.79,0.83,509.7,6.53,1628.06,20.86
2020,서울특별시,송파구,여,80~84세,5120.5,1191.03,23.26,207.24,493.09,306.09,184.61,1077.87,21.05,17.92,0.35,94.73,1.85,2358.41,46.06
2020,서울특별시,송파구,여,85세이상,4947.5,1631.19,32.97,283.83,675.31,419.22,252.83,1399.65,28.29,112.8,2.28,118.25,2.39,1150.36,23.25
2020,서울특별시,송파구,여,60세이상,72225.5,4468.28,6.19,777.48,1849.87,1148.35,692.58,3507.7,4.86,222.99,0.31,737,1.02,12940.34,17.92
2020,서울특별시,송파구,여,65세이상,47244.5,4440.8,9.4,772.7,1838.49,1141.29,688.32,3507.7,7.42,195.51,0.41,737,1.56,11844.22,25.07
2020,서울특별시,강동구,전체,60~64세,34685,204.94,0.59,35.66,84.85,52.67,31.77,0,0,204.94,0.59,0,0,5020.73,14.48
2020,서울특별시,강동구,전체,65~69세,24557,340.5,1.39,59.25,140.97,87.51,52.78,318.13,1.3,0,0,22.36,0.09,4411.68,17.97
2020,서울특별시,강동구,전체,70~74세,17542.5,682.67,3.89,118.78,282.63,175.45,105.81,654.82,3.73,17.11,0.1,10.79,0.06,3814.16,21.74
2020,서울특별시,강동구,전체,75~79세,11417,1324.52,11.6,230.47,548.35,340.4,205.3,543.48,4.76,282.46,2.47,497.99,4.36,1618.84,14.18
2020,서울특별시,강동구,전체,80~84세,6564.5,1363.55,20.77,237.26,564.51,350.43,211.35,1051.42,16.02,52.63,0.8,259.11,3.95,3145.49,47.92
2020,서울특별시,강동구,전체,85세이상,4943,1901.08,38.46,330.79,787.05,488.58,294.67,1655.67,33.5,157.76,3.19,87.28,1.77,1105.84,22.37
2020,서울특별시,강동구,전체,60세이상,99709,5817.26,5.83,1012.2,2408.35,1495.04,901.68,4223.52,4.24,714.9,0.72,877.53,0.88,19116.74,19.17
2020,서울특별시,강동구,전체,65세이상,65024,5612.32,8.63,976.54,2323.5,1442.37,869.91,4223.52,6.5,509.95,0.78,877.53,1.35,14096.01,21.68
2020,서울특별시,강동구,남,60~64세,16352,184.78,1.13,32.15,76.5,47.49,28.64,0,0,184.78,1.13,0,0,4216.31,25.78
2020,서울특별시,강동구,남,65~69세,11769.5,217.74,1.85,37.89,90.14,55.96,33.75,195.37,1.66,0,0,22.36,0.19,1113.32,9.46
2020,서울특별시,강동구,남,70~74세,8555,398.66,4.66,69.37,165.05,102.46,61.79,380.7,4.45,17.11,0.2,0,0,2149.91,25.13
2020,서울특별시,강동구,남,75~79세,5440.5,502.16,9.23,87.38,207.89,129.06,77.83,161.58,2.97,232.85,4.28,107.72,1.98,372.27,6.84
2020,서울특별시,강동구,남,80~84세,2647.5,452.46,17.09,78.73,187.32,116.28,70.13,226.89,8.57,38.92,1.47,186.65,7.05,1341.39,50.67
2020,서울특별시,강동구,남,85세이상,1291,697.01,53.99,121.28,288.56,179.13,108.04,622.52,48.22,74.49,5.77,0,0,256.71,19.88
2020,서울특별시,강동구,남,60세이상,46055.5,2452.8,5.33,426.79,1015.46,630.37,380.18,1587.07,3.45,548.15,1.19,316.73,0.69,9449.91,20.52
2020,서울특별시,강동구,남,65세이상,29703.5,2268.03,7.64,394.64,938.96,582.88,351.54,1587.07,5.34,363.37,1.22,316.73,1.07,5233.6,17.62
2020,서울특별시,강동구,여,60~64세,18333,20.17,0.11,3.51,8.35,5.18,3.13,0,0,20.17,0.11,0,0,804.42,4.39
2020,서울특별시,강동구,여,65~69세,12787.5,122.76,0.96,21.36,50.82,31.55,19.03,122.76,0.96,0,0,0,0,3298.36,25.79
2020,서울특별시,강동구,여,70~74세,8987.5,284.01,3.16,49.42,117.58,72.99,44.02,274.12,3.05,0,0,10.79,0.12,1664.25,18.52
2020,서울특별시,강동구,여,75~79세,5976.5,822.37,13.76,143.09,340.46,211.35,127.47,381.9,6.39,49.6,0.83,390.27,6.53,1246.57,20.86
2020,서울특별시,강동구,여,80~84세,3917,911.09,23.26,158.53,377.19,234.15,141.22,824.53,21.05,13.71,0.35,72.46,1.85,1804.1,46.06
2020,서울특별시,강동구,여,85세이상,3652,1204.06,32.97,209.51,498.48,309.44,186.63,1033.15,28.29,83.27,2.28,87.28,2.39,849.14,23.25
2020,서울특별시,강동구,여,60세이상,53653.5,3364.46,6.27,585.42,1392.89,864.67,521.49,2636.46,4.91,166.75,0.31,560.8,1.05,9666.83,18.02
2020,서울특별시,강동구,여,65세이상,35320.5,3344.29,9.47,581.91,1384.54,859.48,518.36,2636.46,7.46,146.58,0.41,560.8,1.59,8862.42,25.09
2020,부산광역시,부산광역시,전체,60~64세,292980,1742.45,0.59,303.19,721.37,447.81,270.08,0,0,1742.45,0.59,0,0,42646.92,14.56
2020,부산광역시,부산광역시,전체,65~69세,219293.5,3029.27,1.38,527.09,1254.12,778.52,469.54,2832,1.29,0,0,197.27,0.09,39604.54,18.06
2020,부산광역시,부산광역시,전체,70~74세,162689.5,6266.77,3.85,1090.42,2594.44,1610.56,971.35,6012.76,3.7,150.1,0.09,105.17,0.06,35089.05,21.57
2020,부산광역시,부산광역시,전체,75~79세,122328.5,14417.14,11.79,2508.58,5968.7,3705.2,2234.66,5993.35,4.9,2854.76,2.33,5562.13,4.55,18042.62,14.75
2020,부산광역시,부산광역시,전체,80~84세,75805,15855.04,20.92,2758.78,6563.99,4074.75,2457.53,12362.21,16.31,587.92,0.78,2900.2,3.83,36241.71,47.81
2020,부산광역시,부산광역시,전체,85세이상,47607,18397.2,38.64,3201.11,7616.44,4728.08,2851.57,16029.12,33.67,1533.92,3.22,830.68,1.74,10636.57,22.34
2020,부산광역시,부산광역시,전체,60세이상,920703.5,59707.87,6.49,10389.17,24719.06,15344.92,9254.72,43229.45,4.7,6869.17,0.75,9595.44,1.04,182261.41,19.8
2020,부산광역시,부산광역시,전체,65세이상,627723.5,57965.42,9.23,10085.98,23997.68,14897.11,8984.64,43229.45,6.89,5126.71,0.82,9595.44,1.53,139614.49,22.24
2020,부산광역시,부산광역시,남,60~64세,139233,1573.33,1.13,273.76,651.36,404.35,243.87,0,0,1573.33,1.13,0,0,35900.81,25.78
2020,부산광역시,부산광역시,남,65~69세,103826,1920.78,1.85,334.22,795.2,493.64,297.72,1723.51,1.66,0,0,197.27,0.19,9821.32,9.46
2020,부산광역시,부산광역시,남,70~74세,75052,3497.42,4.66,608.55,1447.93,898.84,542.1,3339.81,4.45,150.1,0.2,0,0,18860.87,25.13
2020,부산광역시,부산광역시,남,75~79세,53317,4921.16,9.23,856.28,2037.36,1264.74,762.78,1583.51,2.97,2281.97,4.28,1055.68,1.98,3648.27,6.84
2020,부산광역시,부산광역시,남,80~84세,28804,4922.6,17.09,856.53,2037.96,1265.11,763,2468.5,8.57,423.42,1.47,2030.68,7.05,14593.89,50.67
2020,부산광역시,부산광역시,남,85세이상,12850.5,6937.98,53.99,1207.21,2872.32,1783.06,1075.39,6196.51,48.22,741.47,5.77,0,0,2555.23,19.88
2020,부산광역시,부산광역시,남,60세이상,413082.5,23773.28,5.76,4136.55,9842.14,6109.73,3684.86,15311.85,3.71,5170.3,1.25,3283.63,0.79,85380.39,20.67
2020,부산광역시,부산광역시,남,65세이상,273849.5,22199.95,8.11,3862.79,9190.78,5705.39,3440.99,15311.85,5.59,3596.96,1.31,3283.63,1.2,49479.58,18.07
2020,부산광역시,부산광역시,여,60~64세,153747,169.12,0.11,29.43,70.02,43.46,26.21,0,0,169.12,0.11,0,0,6746.11,4.39
2020,부산광역시,부산광역시,여,65~69세,115467.5,1108.49,0.96,192.88,458.91,284.88,171.82,1108.49,0.96,0,0,0,0,29783.23,25.79
2020,부산광역시,부산광역시,여,70~74세,87637.5,2769.35,3.16,481.87,1146.51,711.72,429.25,2672.94,3.05,0,0,105.17,0.12,16228.19,18.52
2020,부산광역시,부산광역시,여,75~79세,69011.5,9495.98,13.76,1652.3,3931.34,2440.47,1471.88,4409.83,6.39,572.8,0.83,4506.45,6.53,14394.35,20.86
2020,부산광역시,부산광역시,여,80~84세,47001,10932.43,23.26,1902.24,4526.03,2809.63,1694.53,9893.71,21.05,164.5,0.35,869.52,1.85,21647.81,46.06
2020,부산광역시,부산광역시,여,85세이상,34756.5,11459.22,32.97,1993.9,4744.12,2945.02,1776.18,9832.61,28.29,792.45,2.28,830.68,2.39,8081.34,23.25
2020,부산광역시,부산광역시,여,60세이상,507621,35934.59,7.08,6252.62,14876.92,9235.19,5569.86,27917.59,5.5,1698.87,0.33,6311.81,1.24,96881.02,19.09
2020,부산광역시,부산광역시,여,65세이상,353874,35765.47,10.11,6223.19,14806.9,9191.73,5543.65,27917.59,7.89,1529.75,0.43,6311.81,1.78,90134.91,25.47
2020,부산광역시,중구,전체,60~64세,4136.5,24.58,0.59,4.28,10.18,6.32,3.81,0,0,24.58,0.59,0,0,601.74,14.55
2020,부산광역시,중구,전체,65~69세,3361,46.42,1.38,8.08,19.22,11.93,7.2,43.4,1.29,0,0,3.02,0.09,607.13,18.06
2020,부산광역시,중구,전체,70~74세,2678.5,102.23,3.82,17.79,42.32,26.27,15.85,98.11,3.66,2.35,0.09,1.81,0.07,573.53,21.41
2020,부산광역시,중구,전체,75~79세,2168,255.92,11.8,44.53,105.95,65.77,39.67,106.52,4.91,50.29,2.32,98.98,4.57,321.02,14.81
2020,부산광역시,중구,전체,80~84세,1337,279.8,20.93,48.69,115.84,71.91,43.37,218.35,16.33,10.34,0.77,51.02,3.82,639.09,47.8
2020,부산광역시,중구,전체,85세이상,885,343.91,38.86,59.84,142.38,88.38,53.31,299.79,33.87,28.83,3.26,15.22,1.72,197.42,22.31
2020,부산광역시,중구,전체,60세이상,14566,1052.86,7.23,183.2,435.88,270.59,163.19,766.18,5.26,116.39,0.8,170.06,1.17,2939.92,20.18
2020,부산광역시,중구,전체,65세이상,10429.5,1028.28,9.86,178.92,425.71,264.27,159.38,766.18,7.35,91.81,0.88,170.06,1.63,2338.18,22.42
2020,부산광역시,중구,남,60~64세,1964,22.19,1.13,3.86,9.19,5.7,3.44,0,0,22.19,1.13,0,0,506.41,25.78
2020,부산광역시,중구,남,65~69세,1590.5,29.42,1.85,5.12,12.18,7.56,4.56,26.4,1.66,0,0,3.02,0.19,150.45,9.46
2020,부산광역시,중구,남,70~74세,1172.5,54.64,4.66,9.51,22.62,14.04,8.47,52.18,4.45,2.35,0.2,0,0,294.65,25.13
2020,부산광역시,중구,남,75~79세,936,86.39,9.23,15.03,35.77,22.2,13.39,27.8,2.97,40.06,4.28,18.53,1.98,64.05,6.84
2020,부산광역시,중구,남,80~84세,505.5,86.39,17.09,15.03,35.77,22.2,13.39,43.32,8.57,7.43,1.47,35.64,7.05,256.12,50.67
2020,부산광역시,중구,남,85세이상,248,133.9,53.99,23.3,55.43,34.41,20.75,119.59,48.22,14.31,5.77,0,0,49.31,19.88
2020,부산광역시,중구,남,60세이상,6416.5,412.93,6.44,71.85,170.95,106.12,64,269.28,4.2,86.34,1.35,57.19,0.89,1320.99,20.59
2020,부산광역시,중구,남,65세이상,4452.5,390.74,8.78,67.99,161.77,100.42,60.56,269.28,6.05,64.15,1.44,57.19,1.28,814.58,18.29
2020,부산광역시,중구,여,60~64세,2172.5,2.39,0.11,0.42,0.99,0.61,0.37,0,0,2.39,0.11,0,0,95.32,4.39
2020,부산광역시,중구,여,65~69세,1770.5,17,0.96,2.96,7.04,4.37,2.64,17,0.96,0,0,0,0,456.68,25.79
2020,부산광역시,중구,여,70~74세,1506,47.59,3.16,8.28,19.7,12.23,7.38,45.93,3.05,0,0,1.81,0.12,278.87,18.52
2020,부산광역시,중구,여,75~79세,1232,169.52,13.76,29.5,70.18,43.57,26.28,78.72,6.39,10.23,0.83,80.45,6.53,256.97,20.86
2020,부산광역시,중구,여,80~84세,831.5,193.41,23.26,33.65,80.07,49.71,29.98,175.03,21.05,2.91,0.35,15.38,1.85,382.97,46.06
2020,부산광역시,중구,여,85세이상,637,210.02,32.97,36.54,86.95,53.98,32.55,180.21,28.29,14.52,2.28,15.22,2.39,148.11,23.25
2020,부산광역시,중구,여,60세이상,8149.5,639.93,7.85,111.35,264.93,164.46,99.19,496.89,6.1,30.05,0.37,112.86,1.38,1618.93,19.87
2020,부산광역시,중구,여,65세이상,5977,637.54,10.67,110.93,263.94,163.85,98.82,496.89,8.31,27.66,0.46,112.86,1.89,1523.6,25.49
2020,부산광역시,서구,전체,60~64세,10085.5,59.66,0.59,10.38,24.7,15.33,9.25,0,0,59.66,0.59,0,0,1461.24,14.49
2020,부산광역시,서구,전체,65~69세,8207.5,112.65,1.37,19.6,46.64,28.95,17.46,105.42,1.28,0,0,7.23,0.09,1495.66,18.22
2020,부산광역시,서구,전체,70~74세,6603.5,253.61,3.84,44.13,104.99,65.18,39.31,243.35,3.69,5.99,0.09,4.33,0.07,1420.92,21.52
2020,부산광역시,서구,전체,75~79세,5368,637.32,11.87,110.89,263.85,163.79,98.78,266.53,4.97,121.71,2.27,248.77,4.63,806.2,15.02
2020,부산광역시,서구,전체,80~84세,3530,738.31,20.92,128.47,305.66,189.75,114.44,575.65,16.31,27.38,0.78,135.06,3.83,1687.67,47.81
2020,부산광역시,서구,전체,85세이상,2205,855.53,38.8,148.86,354.19,219.87,132.61,745.67,33.82,71.62,3.25,38.08,1.73,492.1,22.32
2020,부산광역시,서구,전체,60세이상,35999.5,2657.07,7.38,462.33,1100.03,682.87,411.85,1936.61,5.38,286.36,0.8,433.47,1.2,7363.79,20.46
2020,부산광역시,서구,전체,65세이상,25914,2597.41,10.02,451.95,1075.33,667.53,402.6,1936.61,7.47,226.7,0.87,433.47,1.67,5902.55,22.78
2020,부산광역시,서구,남,60~64세,4761,53.8,1.13,9.36,22.27,13.83,8.34,0,0,53.8,1.13,0,0,1227.61,25.78
2020,부산광역시,서구,남,65~69세,3804,70.37,1.85,12.24,29.13,18.09,10.91,63.15,1.66,0,0,7.23,0.19,359.84,9.46
2020,부산광역시,서구,남,70~74세,2996,139.61,4.66,24.29,57.8,35.88,21.64,133.32,4.45,5.99,0.2,0,0,752.91,25.13
2020,부산광역시,서구,남,75~79세,2236.5,206.43,9.23,35.92,85.46,53.05,32,66.42,2.97,95.72,4.28,44.28,1.98,153.03,6.84
2020,부산광역시,서구,남,80~84세,1341.5,229.26,17.09,39.89,94.91,58.92,35.54,114.97,8.57,19.72,1.47,94.58,7.05,679.69,50.67
2020,부산광역시,서구,남,85세이상,611.5,330.15,53.99,57.45,136.68,84.85,51.17,294.87,48.22,35.28,5.77,0,0,121.59,19.88
2020,부산광역시,서구,남,60세이상,15750.5,1029.63,6.54,179.16,426.27,264.61,159.59,672.72,4.27,210.52,1.34,146.09,0.93,3294.67,20.92
2020,부산광역시,서구,남,65세이상,10989.5,975.83,8.88,169.79,403.99,250.79,151.25,672.72,6.12,156.72,1.43,146.09,1.33,2067.06,18.81
2020,부산광역시,서구,여,60~64세,5324.5,5.86,0.11,1.02,2.43,1.51,0.91,0,0,5.86,0.11,0,0,233.63,4.39
2020,부산광역시,서구,여,65~69세,4403.5,42.27,0.96,7.35,17.5,10.86,6.55,42.27,0.96,0,0,0,0,1135.82,25.79
2020,부산광역시,서구,여,70~74세,3607.5,114,3.16,19.84,47.2,29.3,17.67,110.03,3.05,0,0,4.33,0.12,668.02,18.52
